booking_id,guest_name_norm,email,country,cibo_preferito,prima_visita,check_in,check_out,nights,channel,currency,room_rate,room_rate_eur,cancelled,net_revenue_eur,high_season,post_promo,date_corretta,nome_ambiguo
BK00502,lucia muller,lucia.muller488@gmail.com,France,internazionale,2024-12-25,2024-12-25,2024-12-27,2,direct,USD,397.68,365.87,False,731.74,True,False,False,False
BK00503,esposito olga,olga.esposito26@icloud.com,France,halal,2024-12-25,2024-12-25,2024-12-27,2,OTA,EUR,384.69,384.69,False,769.38,True,False,False,False
BK00504,colombo robert,robert.colombo284@icloud.com,UAE,kosher,2024-12-26,2024-12-26,2024-12-28,2,OTA,EUR,416.6,416.6,False,833.2,True,False,False,False
BK00505,kobayashi paolo,paolo.kobayashi176@icloud.com,France,pesce,2024-12-26,2024-12-26,2024-12-30,4,OTA,EUR,441.11,441.11,False,1764.44,True,False,False,False
BK00506,priya sokolov,priya.sokolov425@outlook.com,UK,italiana,2024-12-26,2024-12-26,2024-12-28,2,OTA,EUR,378.68,378.68,True,0.0,True,False,False,False
BK00507,silvia tanaka,silvia.tanaka14@yahoo.com,Netherlands,vegana,2024-12-26,2024-12-26,2024-12-29,3,direct,EUR,348.61,348.61,False,1045.83,True,False,True,False
BK00508,ahmed lefevre,ahmed.lefevre237@outlook.com,Spain,vegetariana,2024-12-26,2024-12-26,2024-12-30,4,OTA,EUR,513.56,513.56,False,2054.24,True,False,False,False
BK00509,aiko dubois,aiko.dubois551@outlook.com,Switzerland,vegetariana,2024-12-27,2024-12-27,2024-12-30,3,OTA,EUR,489.48,489.48,False,1468.44,True,False,False,False
BK00510,luca nowak,luca.nowak583@gmail.com,Italy,vegana,2024-12-27,2024-12-27,2024-12-30,3,direct,EUR,450.4,450.4,True,0.0,True,False,False,False
BK00511,federica fischer,federica.fischer680@icloud.com,Germany,kosher,2024-12-27,2024-12-27,2025-01-01,5,OTA,EUR,499.79,499.79,False,2498.95,True,False,False,False
BK00512,alessandro ferrari,alessandro.ferrari67@icloud.com,UK,kosher,2024-12-27,2024-12-27,2024-12-28,1,direct,EUR,458.82,458.82,False,458.82,True,False,False,False
BK00513,alessandro muller,alessandro.muller491@yahoo.com,USA,pesce,2024-12-28,2024-12-28,2024-12-30,2,direct,USD,339.78,312.6,False,625.2,True,False,False,False
BK00514,ferreira silvia,silvia.ferreira258@icloud.com,Spain,halal,2024-12-28,2024-12-28,2024-12-29,1,OTA,EUR,426.06,426.06,True,0.0,True,False,False,False
BK00515,camille ibrahim,camille.ibrahim356@yahoo.com,Japan,vegana,2024-11-06,2024-12-28,2024-12-31,3,OTA,EUR,479.51,479.51,True,0.0,True,False,False,True
BK00516,astrid park,astrid.park206@gmail.com,Switzerland,italiana,2024-12-28,2024-12-28,2025-01-03,6,OTA,EUR,411.46,411.46,False,2468.76,True,False,False,False
BK00517,smith thomas,thomas.smith130@outlook.com,Spain,halal,2024-12-28,2024-12-28,2024-12-29,1,direct,USD,425.55,391.51,False,391.51,True,False,False,False
BK00518,camille moreau,camille.moreau644@outlook.com,Netherlands,vegetariana,2024-12-28,2024-12-28,2025-01-01,4,direct,USD,339.97,312.77,False,1251.08,True,False,False,False
BK00519,lopez priya,priya.lopez144@icloud.com,Italy,vegana,2024-12-28,2024-12-28,2024-12-29,1,OTA,EUR,397.25,397.25,False,397.25,True,False,False,False
BK00520,emma moreau,emma.moreau256@icloud.com,Netherlands,vegana,2024-12-28,2024-12-28,2024-12-31,3,direct,EUR,376.98,376.98,False,1130.94,True,False,True,False
BK00521,james patel,james.patel80@gmail.com,France,vegetariana,2024-12-28,2024-12-28,2025-01-02,5,direct,EUR,433.62,433.62,False,2168.1,True,False,False,False
BK00522,francesco girard,francesco.girard327@outlook.com,UAE,internazionale,2024-12-28,2024-12-28,2024-12-30,2,direct,EUR,448.18,448.18,False,896.36,True,False,False,False
BK00523,giorgia muller,giorgia.muller511@yahoo.com,France,kosher,2024-12-29,2024-12-29,2024-12-31,2,OTA,USD,390.21,358.99,False,717.98,True,False,False,False
BK00524,silva silvia,silvia.silva565@gmail.com,Germany,pesce,2024-12-29,2024-12-29,2025-01-02,4,direct,EUR,404.32,404.32,False,1617.28,True,False,False,False
BK00525,henri kumar,henri.kumar220@gmail.com,USA,vegetariana,2024-12-30,2024-12-30,2025-01-01,2,OTA,EUR,406.75,406.75,False,813.5,True,False,False,False
BK00526,omar ricci,omar.ricci275@outlook.com,Germany,halal,2024-12-30,2024-12-30,2025-01-06,7,OTA,EUR,454.43,454.43,False,3181.01,True,False,False,True
BK00527,giorgia girard,giorgia.girard336@yahoo.com,France,kosher,2024-12-30,2024-12-30,2025-01-03,4,OTA,EUR,473.82,473.82,False,1895.28,True,False,False,False
BK00528,dubois yuki,yuki.dubois934@outlook.com,Switzerland,internazionale,2024-12-30,2024-12-30,2025-01-02,3,OTA,USD,361.14,332.25,False,996.75,True,False,False,False
BK00529,al-farsi john,john.al-farsi552@outlook.com,Spain,vegetariana,2024-12-30,2024-12-30,2025-01-07,8,OTA,EUR,430.87,430.87,False,3446.96,True,False,False,True
BK00530,luca petrov,luca.petrov521@yahoo.com,USA,vegetariana,2024-12-30,2024-12-30,2025-01-02,3,direct,EUR,414.7,414.7,False,1244.1,True,False,False,False
BK00531,erik ricci,erik.ricci505@outlook.com,UK,halal,2024-12-30,2024-12-30,2025-01-05,6,OTA,EUR,534.24,534.24,False,3205.44,True,False,False,False
BK00532,dubois isabella,isabella.dubois250@gmail.com,Germany,halal,2024-12-31,2024-12-31,2025-01-03,3,direct,USD,472.56,434.76,False,1304.28,True,False,False,False
BK00533,fernandez youssef,youssef.fernandez79@icloud.com,UAE,internazionale,2024-12-31,2024-12-31,2025-01-04,4,direct,USD,384.98,354.18,False,1416.72,True,False,False,False
BK00534,colombo nikolai,nikolai.colombo177@icloud.com,USA,kosher,2024-12-31,2024-12-31,2025-01-01,1,OTA,EUR,404.61,404.61,False,404.61,True,False,False,False
BK00535,nowak paolo,paolo.nowak204@icloud.com,Japan,vegetariana,2025-01-01,2025-01-01,2025-01-05,4,direct,EUR,236.81,236.81,True,0.0,False,False,False,False
BK00536,ferreira olga,olga.ferreira435@gmail.com,USA,pesce,2025-01-01,2025-01-01,2025-01-04,3,OTA,EUR,260.83,260.83,False,782.49,False,False,False,False
BK00537,hans nilsson,hans.nilsson554@yahoo.com,Germany,senza glutine,2025-01-01,2025-01-01,2025-01-02,1,OTA,EUR,259.01,259.01,False,259.01,False,False,False,False
BK00538,fischer sophie,sophie.fischer499@outlook.com,France,internazionale,2025-01-02,2025-01-02,2025-01-04,2,OTA,EUR,229.3,229.3,False,458.6,False,False,False,False
BK00539,emma kim,emma.kim509@icloud.com,Italy,internazionale,2025-01-03,2025-01-03,2025-01-06,3,OTA,EUR,249.23,249.23,False,747.69,False,False,False,False
BK00540,jean lopez,jean.lopez859@outlook.com,Switzerland,pesce,2025-01-03,2025-01-03,2025-01-05,2,OTA,EUR,157.34,157.34,False,314.68,False,False,False,False
BK00541,camille park,camille.park893@gmail.com,UAE,italiana,2025-01-03,2025-01-03,2025-01-08,5,direct,EUR,219.62,219.62,False,1098.1,False,False,False,False
BK00542,romano simone,simone.romano453@outlook.com,Switzerland,kosher,2024-09-28,2025-01-03,2025-01-05,2,direct,EUR,235.73,235.73,False,471.46,False,False,False,False
BK00543,klaus lopez,klaus.lopez671@yahoo.com,USA,italiana,2025-01-03,2025-01-03,2025-01-08,5,OTA,EUR,237.25,237.25,False,1186.25,False,False,False,False
BK00544,marino thomas,thomas.marino615@outlook.com,USA,kosher,2025-01-03,2025-01-03,2025-01-07,4,OTA,EUR,272.64,272.64,False,1090.56,False,False,False,False
BK00545,kaczmarek priya,priya.kaczmarek225@gmail.com,UAE,vegana,2025-01-03,2025-01-03,2025-01-09,6,direct,USD,253.4,233.13,False,1398.78,False,False,False,False
BK00546,al-farsi laura,laura.al-farsi89@yahoo.com,Italy,kosher,2025-01-03,2025-01-03,2025-01-08,5,OTA,USD,228.4,210.13,False,1050.65,False,False,False,False
BK00547,francesco kowalski,francesco.kowalski958@outlook.com,Netherlands,kosher,2025-01-03,2025-01-03,2025-01-05,2,direct,EUR,264.85,264.85,False,529.7,False,False,False,False
BK00548,priya weber,priya.weber729@icloud.com,France,senza glutine,2025-01-04,2025-01-04,2025-01-06,2,OTA,USD,272.43,250.64,False,501.28,False,False,False,False
BK00549,alessandro kowalski,alessandro.kowalski615@yahoo.com,Germany,vegetariana,2025-01-04,2025-01-04,2025-01-11,7,OTA,USD,258.15,237.5,False,1662.5,False,False,False,False
BK00550,ibrahim priya,priya.ibrahim947@icloud.com,USA,senza glutine,2025-01-05,2025-01-05,2025-01-07,2,OTA,EUR,234.65,234.65,False,469.3,False,False,False,False
BK00551,bruno henri,henri.bruno788@icloud.com,UAE,halal,2025-01-05,2025-01-05,2025-01-08,3,OTA,EUR,219.99,219.99,False,659.97,False,False,False,True
BK00552,andersen simone,simone.andersen822@icloud.com,Switzerland,pesce,2025-01-05,2025-01-05,2025-01-07,2,OTA,USD,264.06,242.94,False,485.88,False,False,False,False
BK00553,al-rashid john,john.al-rashid634@yahoo.com,USA,halal,2025-01-05,2025-01-05,2025-01-08,3,OTA,EUR,231.83,231.83,False,695.49,False,False,False,False
BK00554,charlotte ferreira,charlotte.ferreira86@gmail.com,France,vegana,2025-01-06,2025-01-06,2025-01-09,3,OTA,USD,263.97,242.85,False,728.55,False,False,False,False
BK00555,petrov pierre,pierre.petrov777@yahoo.com,Spain,halal,2024-09-17,2025-01-06,2025-01-07,1,OTA,EUR,194.93,194.93,False,194.93,False,False,False,False
BK00556,johnson maria,maria.johnson585@icloud.com,Netherlands,senza glutine,2025-01-06,2025-01-06,2025-01-08,2,OTA,EUR,238.12,238.12,False,476.24,False,False,False,False
BK00557,marie nakamura,marie.nakamura824@icloud.com,Netherlands,senza glutine,2025-01-07,2025-01-07,2025-01-13,6,OTA,EUR,248.99,248.99,False,1493.94,False,False,False,False
BK00558,ferreira giulia,giulia.ferreira988@outlook.com,USA,vegana,2025-01-07,2025-01-07,2025-01-08,1,direct,EUR,254.79,254.79,False,254.79,False,False,False,False
BK00559,diego yamamoto,diego.yamamoto645@icloud.com,UAE,vegana,2025-01-07,2025-01-07,2025-01-14,7,OTA,EUR,238.78,238.78,False,1671.46,False,False,False,False
BK00560,marino valentina,valentina.marino254@outlook.com,Switzerland,vegetariana,2025-01-07,2025-01-07,2025-01-08,1,OTA,USD,249.18,229.25,False,229.25,False,False,False,False
BK00561,ferrari henri,henri.ferrari895@yahoo.com,USA,halal,2025-01-08,2025-01-08,2025-01-12,4,OTA,EUR,280.19,280.19,False,1120.76,False,False,False,False
BK00562,henri sokolov,henri.sokolov657@outlook.com,Italy,vegana,2025-01-08,2025-01-08,2025-01-12,4,direct,EUR,178.7,178.7,False,714.8,False,False,False,False
BK00563,ferreira layla,layla.ferreira844@yahoo.com,UAE,senza glutine,2025-01-09,2025-01-09,2025-01-10,1,OTA,EUR,272.25,272.25,False,272.25,False,False,False,False
BK00564,anna leroy,anna.leroy48@gmail.com,Spain,vegetariana,2025-01-10,2025-01-10,2025-01-13,3,OTA,EUR,235.28,235.28,False,705.84,False,False,False,False
BK00565,maria moreau,maria.moreau173@gmail.com,Switzerland,pesce,2025-01-10,2025-01-10,2025-01-12,2,OTA,EUR,258.97,258.97,False,517.94,False,False,False,False
BK00566,costa erik,erik.costa590@gmail.com,Japan,internazionale,2025-01-11,2025-01-11,2025-01-13,2,direct,EUR,272.7,272.7,False,545.4,False,False,False,False
BK00567,esposito yuki,yuki.esposito439@gmail.com,Italy,internazionale,2025-01-11,2025-01-11,2025-01-15,4,OTA,EUR,233.97,233.97,False,935.88,False,False,False,False
BK00568,costa simone,simone.costa115@icloud.com,UAE,pesce,2025-01-12,2025-01-12,2025-01-15,3,OTA,USD,164.19,151.05,False,453.15,False,False,False,False
BK00569,johnson klaus,klaus.johnson470@outlook.com,USA,halal,2025-01-12,2025-01-12,2025-01-13,1,OTA,EUR,294.48,294.48,False,294.48,False,False,False,False
BK00570,bianchi david,david.bianchi922@outlook.com,Italy,internazionale,2025-01-12,2025-01-12,2025-01-13,1,OTA,EUR,254.86,254.86,False,254.86,False,False,False,False
BK00571,hans lopez,hans.lopez260@yahoo.com,Germany,internazionale,2025-01-12,2025-01-12,2025-01-13,1,OTA,EUR,273.44,273.44,False,273.44,False,False,False,False
BK00572,tanaka youssef,youssef.tanaka429@gmail.com,Germany,vegetariana,2025-01-12,2025-01-12,2025-01-17,5,OTA,EUR,234.53,234.53,False,1172.65,False,False,False,True
BK00573,ivanov silvia,silvia.ivanov152@gmail.com,Netherlands,vegana,2025-01-12,2025-01-12,2025-01-14,2,OTA,EUR,291.74,291.74,False,583.48,False,False,False,True
BK00574,costa sophie,sophie.costa631@gmail.com,Italy,italiana,2025-01-13,2025-01-13,2025-01-16,3,OTA,EUR,248.73,248.73,False,746.19,False,False,False,False
BK00575,ekaterina ricci,ekaterina.ricci299@icloud.com,France,halal,2025-01-13,2025-01-13,2025-01-14,1,OTA,EUR,278.63,278.63,False,278.63,False,False,False,False
BK00576,johnson patricia,patricia.johnson425@icloud.com,Italy,halal,2025-01-13,2025-01-13,2025-01-15,2,OTA,USD,254.23,233.89,False,467.78,False,False,False,False
BK00577,fischer luca,luca.fischer656@icloud.com,Switzerland,kosher,2025-01-13,2025-01-13,2025-01-15,2,OTA,EUR,252.12,252.12,False,504.24,False,False,False,False
BK00578,kumar patricia,patricia.kumar266@gmail.com,Switzerland,kosher,2025-01-13,2025-01-13,2025-01-15,2,OTA,USD,219.73,202.15,False,404.3,False,False,False,False
BK00579,fernandez isabella,isabella.fernandez575@outlook.com,France,vegetariana,2025-01-14,2025-01-14,2025-01-16,2,OTA,EUR,181.33,181.33,False,362.66,False,False,False,False
BK00580,dmitri kaczmarek,dmitri.kaczmarek504@outlook.com,France,vegana,2025-01-14,2025-01-14,2025-01-15,1,OTA,EUR,263.28,263.28,False,263.28,False,False,False,False
BK00581,paolo tanaka,paolo.tanaka523@gmail.com,Switzerland,vegetariana,2025-01-14,2025-01-14,2025-01-18,4,OTA,EUR,210.98,210.98,False,843.92,False,False,False,False
BK00582,ivanov maria,maria.ivanov551@icloud.com,Spain,vegetariana,2025-01-14,2025-01-14,2025-01-17,3,OTA,EUR,265.45,265.45,False,796.35,False,False,False,False
BK00583,chen giorgia,giorgia.chen877@gmail.com,France,senza glutine,2025-01-14,2025-01-14,2025-01-15,1,direct,EUR,236.97,236.97,False,236.97,False,False,False,False
BK00584,federica leroy,federica.leroy557@outlook.com,Switzerland,italiana,2025-01-15,2025-01-15,2025-01-17,2,OTA,EUR,216.36,216.36,True,0.0,False,False,False,False
BK00585,bernard emma,emma.bernard528@yahoo.com,Spain,pesce,2025-01-15,2025-01-15,2025-01-17,2,direct,EUR,261.21,261.21,True,0.0,False,False,True,False
BK00586,francesco hassan,francesco.hassan708@icloud.com,Switzerland,vegetariana,2025-01-15,2025-01-15,2025-01-17,2,OTA,USD,200.98,184.9,False,369.8,False,False,False,False
BK00587,anna colombo,anna.colombo188@gmail.com,UK,halal,2025-01-15,2025-01-15,2025-01-18,3,direct,EUR,232.35,232.35,False,697.05,False,False,False,False
BK00588,francesco silva,francesco.silva268@gmail.com,Netherlands,halal,2025-01-16,2025-01-16,2025-01-17,1,OTA,EUR,283.62,283.62,False,283.62,False,False,False,False
BK00589,layla marino,layla.marino202@yahoo.com,UAE,italiana,2025-01-16,2025-01-16,2025-01-18,2,direct,EUR,182.48,182.48,True,0.0,False,False,False,False
BK00590,laura sharma,laura.sharma913@gmail.com,Germany,italiana,2025-01-17,2025-01-17,2025-01-20,3,OTA,USD,291.75,268.41,True,0.0,False,False,False,False
BK00591,olivia wagner,olivia.wagner989@gmail.com,Netherlands,internazionale,2025-01-17,2025-01-17,2025-01-18,1,OTA,EUR,270.81,270.81,False,270.81,False,False,False,False
BK00592,costa fatima,fatima.costa252@gmail.com,USA,internazionale,2024-12-20,2025-01-17,2025-01-23,6,OTA,EUR,276.35,276.35,False,1658.1,False,False,False,True
BK00593,priya smith,priya.smith541@icloud.com,Italy,vegana,2025-01-17,2025-01-17,2025-01-18,1,direct,USD,216.11,198.82,False,198.82,False,False,False,False
BK00594,ivanov jean,jean.ivanov187@gmail.com,UAE,kosher,2025-01-17,2025-01-17,2025-01-18,1,OTA,EUR,237.95,237.95,False,237.95,False,False,False,False
BK00595,henri kaczmarek,henri.kaczmarek739@yahoo.com,UAE,vegetariana,2025-01-17,2025-01-17,2025-01-19,2,OTA,EUR,241.33,241.33,False,482.66,False,False,False,False
BK00596,anna chen,anna.chen377@gmail.com,Japan,internazionale,2025-01-17,2025-01-17,2025-01-19,2,OTA,EUR,181.59,181.59,False,363.18,False,False,False,False
BK00597,kenji sokolov,kenji.sokolov661@yahoo.com,UK,vegana,2025-01-18,2025-01-18,2025-01-21,3,OTA,EUR,224.9,224.9,False,674.7,False,False,False,False
BK00598,marco ricci,marco.ricci39@outlook.com,Spain,vegetariana,2025-01-18,2025-01-18,2025-01-19,1,OTA,EUR,236.92,236.92,False,236.92,False,False,False,False
BK00599,conti olivia,olivia.conti178@yahoo.com,France,senza glutine,2025-01-18,2025-01-18,2025-01-23,5,OTA,EUR,182.22,182.22,False,911.1,False,False,False,False
BK00600,ibrahim kenji,kenji.ibrahim96@icloud.com,USA,kosher,2025-01-18,2025-01-18,2025-01-20,2,direct,EUR,199.95,199.95,False,399.9,False,False,False,False
BK00601,ekaterina martinez,ekaterina.martinez639@icloud.com,Spain,vegetariana,2024-12-18,2025-01-18,2025-01-19,1,direct,EUR,284.06,284.06,False,284.06,False,False,False,True
BK00602,james meyer,james.meyer889@gmail.com,Netherlands,vegana,2025-01-18,2025-01-18,2025-01-21,3,OTA,EUR,282.37,282.37,False,847.11,False,False,False,False
BK00603,garcia nikolai,nikolai.garcia777@yahoo.com,France,vegana,2025-01-18,2025-01-18,2025-01-20,2,OTA,USD,238.52,219.44,False,438.88,False,False,False,False
BK00604,chen lucia,lucia.chen807@yahoo.com,Netherlands,kosher,2024-10-28,2025-01-19,2025-01-21,2,direct,EUR,168.4,168.4,False,336.8,False,False,False,False
BK00605,maria marino,maria.marino988@yahoo.com,USA,halal,2025-01-19,2025-01-19,2025-01-22,3,direct,EUR,213.34,213.34,False,640.02,False,False,False,False
BK00606,camille schmidt,camille.schmidt671@gmail.com,Germany,kosher,2025-01-19,2025-01-19,2025-01-21,2,OTA,EUR,230.87,230.87,False,461.74,False,False,False,False
BK00607,chiara rossi,chiara.rossi133@gmail.com,Spain,halal,2025-01-20,2025-01-20,2025-01-24,4,OTA,EUR,300.6,300.6,False,1202.4,False,False,False,False
BK00608,erik patel,erik.patel321@gmail.com,Germany,halal,2025-01-20,2025-01-20,2025-01-23,3,direct,EUR,270.28,270.28,False,810.84,False,False,False,False
BK00609,robert schmidt,robert.schmidt739@gmail.com,Switzerland,vegana,2025-01-20,2025-01-20,2025-01-23,3,OTA,EUR,272.8,272.8,False,818.4,False,False,False,False
BK00610,sophie tanaka,sophie.tanaka567@outlook.com,Japan,internazionale,2025-01-21,2025-01-21,2025-01-25,4,OTA,USD,190.66,175.41,False,701.64,False,False,False,False
BK00611,ananya wagner,ananya.wagner451@yahoo.com,Spain,kosher,2025-01-21,2025-01-21,2025-01-23,2,OTA,USD,267.17,245.8,False,491.6,False,False,False,True
BK00612,yamamoto yuki,yuki.yamamoto235@yahoo.com,USA,halal,2025-01-21,2025-01-21,2025-01-24,3,OTA,EUR,243.14,243.14,False,729.42,False,False,False,False
BK00613,priya sharma,priya.sharma884@icloud.com,UK,vegana,2025-01-21,2025-01-21,2025-01-26,5,OTA,EUR,259.87,259.87,False,1299.35,False,False,False,True
BK00614,leroy lucia,lucia.leroy779@yahoo.com,UK,vegetariana,2025-01-22,2025-01-22,2025-01-25,3,OTA,EUR,246.97,246.97,False,740.91,False,False,False,False
BK00615,erik greco,erik.greco835@yahoo.com,Japan,senza glutine,2025-01-22,2025-01-22,2025-01-24,2,direct,EUR,241.32,241.32,False,482.64,False,False,False,False
BK00616,alessandro smith,alessandro.smith505@yahoo.com,Italy,kosher,2025-01-23,2025-01-23,2025-01-25,2,OTA,EUR,239.87,239.87,False,479.74,False,False,False,True
BK00617,erik novak,erik.novak197@yahoo.com,Netherlands,pesce,2025-01-23,2025-01-23,2025-01-25,2,OTA,EUR,226.48,226.48,False,452.96,False,False,False,False
BK00618,aiko ivanov,aiko.ivanov318@gmail.com,Germany,halal,2025-01-23,2025-01-23,2025-01-27,4,direct,EUR,249.92,249.92,False,999.68,False,False,False,False
BK00619,carlos nowak,carlos.nowak542@outlook.com,UAE,italiana,2025-01-24,2025-01-24,2025-01-25,1,OTA,EUR,250.21,250.21,False,250.21,False,False,False,False
BK00620,anna greco,anna.greco63@yahoo.com,UAE,kosher,2025-01-24,2025-01-24,2025-01-28,4,OTA,EUR,253.05,253.05,False,1012.2,False,False,False,True
BK00621,elena ivanov,elena.ivanov494@outlook.com,France,vegana,2025-01-24,2025-01-24,2025-01-27,3,OTA,USD,241.83,222.48,True,0.0,False,False,False,False
BK00622,lefevre priya,priya.lefevre538@icloud.com,Spain,halal,2025-01-24,2025-01-24,2025-01-26,2,OTA,EUR,207.18,207.18,False,414.36,False,False,False,True
BK00623,hassan patricia,patricia.hassan567@icloud.com,France,italiana,2025-01-24,2025-01-24,2025-01-25,1,direct,EUR,243.1,243.1,False,243.1,False,False,False,False
BK00624,fatima singh,fatima.singh471@yahoo.com,Italy,vegana,2025-01-24,2025-01-24,2025-01-26,2,OTA,EUR,222.16,222.16,False,444.32,False,False,False,False
BK00625,ekaterina leroy,ekaterina.leroy148@icloud.com,UK,internazionale,2025-01-24,2025-01-24,2025-01-26,2,OTA,EUR,237.18,237.18,False,474.36,False,False,False,False
BK00626,arjun weber,arjun.weber76@gmail.com,France,pesce,2025-01-24,2025-01-24,2025-01-27,3,OTA,EUR,222.3,222.3,False,666.9,False,False,False,False
